id,status_group
32558,functional
22736,functional
68030,functional
59342,functional
8826,functional
58398,functional
5229,functional
28932,functional
21996,functional
31482,functional
64245,functional
28375,functional
64388,functional
9678,functional
68860,functional
63969,functional
46162,functional
26996,functional
11214,functional
73917,functional
67162,functional
66594,functional
19886,functional
50531,functional
54598,functional
42517,functional
38813,functional
52866,functional
47216,functional
44653,functional
46024,functional
65815,functional
45926,functional
56373,functional
1786,functional
55416,functional
60687,functional
24681,functional
11360,functional
189,functional
71934,functional
72190,functional
65362,functional
8211,functional
54344,functional
33723,functional
30735,functional
49588,functional
56099,functional
1116,functional
9797,functional
21521,functional
22146,functional
31794,functional
29850,functional
844,functional
54946,functional
42049,functional
23292,functional
43229,functional
64511,functional
54519,functional
10605,functional
28444,functional
67802,functional
35705,functional
45747,functional
24413,functional
2011,functional
4721,functional
5914,functional
43758,functional
43005,functional
49667,functional
71145,functional
23857,functional
73950,functional
65421,functional
3369,functional
45394,functional
9153,functional
34616,functional
64598,functional
65527,functional
64308,functional
19348,functional
54918,functional
7083,functional
53885,functional
19487,functional
64274,functional
44348,functional
8845,functional
71299,functional
46836,functional
50576,functional
11271,functional
72875,functional
56364,functional
58079,functional
35952,functional
32033,functional
12941,functional
36688,functional
60309,functional
6077,functional
11182,functional
47928,functional
58639,functional
18279,functional
12942,functional
49926,functional
70787,functional
29240,functional
2836,functional
4277,functional
62894,functional
13725,functional
33809,functional
68968,functional
21637,functional
37487,functional
3072,functional
47705,functional
32631,functional
56592,functional
7230,functional
16351,functional
59569,functional
34688,functional
29570,functional
40485,functional
70687,functional
30502,functional
37370,functional
38905,functional
27379,functional
15821,functional
15267,functional
37721,functional
60956,functional
30970,functional
2272,functional
29653,functional
71627,functional
23231,functional
68243,functional
3252,functional
57260,functional
13640,functional
56584,functional
61292,functional
44525,functional
3276,functional
12260,functional
65222,functional
67461,functional
20262,functional
20980,functional
12994,functional
57263,functional
36868,functional
50784,functional
42566,functional
27435,functional
69254,functional
27677,functional
58552,functional
64514,functional
29973,functional
34660,functional
33241,functional
6894,functional
36873,functional
6448,functional
67725,functional
15642,functional
69398,functional
16877,functional
69439,functional
54605,functional
2419,functional
29059,functional
45497,functional
48700,functional
67890,functional
61124,functional
57222,functional
61315,functional
49260,functional
20180,functional
35064,functional
57273,functional
65243,functional
67203,functional
35951,functional
73780,functional
21589,functional
25162,functional
73613,functional
38713,functional
67943,functional
22158,functional
56858,functional
74068,functional
12261,functional
38321,functional
66647,functional
31781,functional
2353,functional
24900,functional
28066,functional
22683,functional
71028,functional
60246,functional
40413,functional
51468,functional
44681,functional
12787,functional
16900,functional
45430,functional
49952,functional
49216,functional
38720,functional
13508,functional
50589,functional
55007,functional
52002,functional
35512,functional
45746,functional
36965,functional
12280,functional
7507,functional
18760,functional
27774,functional
44526,functional
13820,functional
66101,functional
1895,functional
5823,functional
10577,functional
32756,functional
19910,functional
18261,functional
20210,functional
34731,functional
10856,functional
49538,functional
50911,functional
38230,functional
51626,functional
67012,functional
11688,functional
64935,functional
4270,functional
10736,functional
50395,functional
13391,functional
53383,functional
35682,functional
58773,functional
66597,functional
66428,functional
58799,functional
11643,functional
39396,functional
53843,functional
59618,functional
72798,functional
3802,functional
37564,functional
20997,functional
31228,functional
15316,functional
44207,functional
62676,functional
56581,functional
38150,functional
49314,functional
57058,functional
27042,functional
71967,functional
57368,functional
67055,functional
12266,functional
52406,functional
6779,functional
38571,functional
34416,functional
53586,functional
72043,functional
61638,functional
8584,functional
22007,functional
15078,functional
53193,functional
71089,functional
46025,functional
26702,functional
52779,functional
46728,functional
8318,functional
42950,functional
57540,functional
40058,functional
28867,functional
65721,functional
33200,functional
37810,functional
5090,functional
46396,functional
55154,functional
66580,functional
72668,functional
34684,functional
39854,functional
45078,functional
31768,functional
18510,functional
45518,functional
25720,functional
17957,functional
71580,functional
48690,functional
45006,functional
598,functional
4353,functional
73073,functional
18281,functional
28916,functional
42424,functional
19525,functional
60408,functional
65174,functional
33155,functional
14787,functional
8100,functional
27492,functional
10597,functional
40280,functional
254,functional
33003,functional
22044,functional
16806,functional
35595,functional
70530,functional
68863,functional
43733,functional
53335,functional
3408,functional
13291,functional
17871,functional
3128,functional
1478,functional
22933,functional
64005,functional
47176,functional
15095,functional
49492,functional
43416,functional
27846,functional
44260,functional
72534,functional
70598,functional
26868,functional
38769,functional
58979,functional
30772,functional
64404,functional
7557,functional
7612,functional
25964,functional
31979,functional
1200,functional
19252,functional
55980,functional
57648,functional
62827,functional
37828,functional
9568,functional
35847,functional
18490,functional
58610,functional
9100,functional
54790,functional
4687,functional
33256,functional
39400,functional
63033,functional
31863,functional
40663,functional
48099,functional
52987,functional
9256,functional
29411,functional
35968,functional
5118,functional
62842,functional
46186,functional
54490,functional
44342,functional
44212,functional
49934,functional
14960,functional
19613,functional
42137,functional
37577,functional
57460,functional
59361,functional
52670,functional
58372,functional
67670,functional
18653,functional
9824,functional
12292,functional
59959,functional
20843,functional
44456,functional
3360,functional
40089,functional
35384,functional
56034,functional
67265,functional
26295,functional
1999,functional
18241,functional
50000,functional
46534,functional
33994,functional
61774,functional
2983,functional
8076,functional
61437,functional
22475,functional
14748,functional
72305,functional
6797,functional
8673,functional
39427,functional
19721,functional
46847,functional
28582,functional
33401,functional
53913,functional
23128,functional
65032,functional
35125,functional
36561,functional
7549,functional
40175,functional
20664,functional
66862,functional
48766,functional
38516,functional
51374,functional
3615,functional
63701,functional
34669,functional
26608,functional
8411,functional
46492,functional
43179,functional
37064,functional
36598,functional
49427,functional
10019,functional
19120,functional
69869,functional
66079,functional
46195,functional
26118,functional
53043,functional
36537,functional
4122,functional
62298,functional
63954,functional
14542,functional
35409,functional
72411,functional
40003,functional
53157,functional
41966,functional
4297,functional
17292,functional
22338,functional
28616,functional
62933,functional
878,functional
18290,functional
32402,functional
62762,functional
69916,functional
26720,functional
8842,functional
53597,functional
70200,functional
34516,functional
51056,functional
16743,functional
63535,functional
46553,functional
13813,functional
11199,functional
13520,functional
36282,functional
56741,functional
34625,functional
58308,functional
69157,functional
15226,functional
34790,functional
20336,functional
50948,functional
1094,functional
49416,functional
58399,functional
51872,functional
52197,functional
40343,functional
57929,functional
18648,functional
57904,functional
28338,functional
25914,functional
4145,functional
1186,functional
18267,functional
9523,functional
62148,functional
16546,functional
35334,functional
6031,functional
21492,functional
18375,functional
73728,functional
29176,functional
34133,functional
71068,functional
50118,functional
3232,functional
70709,functional
69937,functional
30534,functional
18499,functional
73238,functional
64056,functional
9596,functional
43308,functional
5069,functional
25521,functional
56889,functional
23412,functional
42572,functional
34158,functional
13137,functional
10015,functional
25346,functional
57630,functional
58516,functional
51680,functional
26042,functional
71630,functional
61188,functional
1282,functional
58902,functional
71714,functional
32583,functional
23969,functional
54214,functional
22372,functional
44800,functional
15764,functional
34958,functional
42851,functional
25390,functional
22909,functional
46659,functional
12566,functional
8918,functional
9915,functional
40801,functional
35360,functional
43221,functional
28575,functional
56543,functional
45358,functional
52531,functional
73566,functional
21763,functional
55869,functional
45789,functional
45208,functional
54917,functional
20470,functional
28831,functional
37042,functional
20093,functional
37503,functional
51447,functional
10270,functional
19916,functional
37484,functional
36775,functional
73930,functional
23171,functional
10427,functional
16682,functional
13904,functional
12677,functional
63109,functional
70056,functional
8882,functional
50282,functional
14424,functional
33008,functional
3841,functional
37660,functional
17177,functional
11242,functional
56511,functional
7558,functional
55166,functional
14429,functional
21172,functional
7308,functional
4048,functional
41218,functional
2431,functional
69011,functional
55278,functional
27375,functional
12711,functional
17768,functional
71792,functional
1515,functional
34146,functional
24209,functional
11982,functional
61509,functional
20811,functional
7162,functional
67505,functional
70294,functional
14263,functional
40948,functional
17444,functional
13192,functional
495,functional
17690,functional
40351,functional
52754,functional
61956,functional
4389,functional
45062,functional
3238,functional
51596,functional
18773,functional
69008,functional
37515,functional
49907,functional
22409,functional
12121,functional
64246,functional
23123,functional
56340,functional
32506,functional
64702,functional
64676,functional
64916,functional
43175,functional
42131,functional
34128,functional
18091,functional
28068,functional
9400,functional
58017,functional
35528,functional
9775,functional
34598,functional
15619,functional
27567,functional
24583,functional
18329,functional
63410,functional
20598,functional
30656,functional
30652,functional
29728,functional
14543,functional
3339,functional
56123,functional
39810,functional
6875,functional
61371,functional
11294,functional
35339,functional
66454,functional
8628,functional
31877,functional
24317,functional
34800,functional
69805,functional
48161,functional
53785,functional
1752,functional
252,functional
18458,functional
39658,functional
13233,functional
66063,functional
20033,functional
1841,functional
26248,functional
61320,functional
17070,functional
22967,functional
9999,functional
5344,functional
49818,functional
1092,functional
15886,functional
43788,functional
5251,functional
12914,functional
26406,functional
59850,functional
18431,functional
54708,functional
31513,functional
15295,functional
49097,functional
3722,functional
39447,functional
39032,functional
60965,functional
51253,functional
19317,functional
54450,functional
46008,functional
9585,functional
15294,functional
40988,functional
70779,functional
61480,functional
54162,functional
24027,functional
48274,functional
45558,functional
128,functional
26038,functional
33595,functional
63948,functional
63219,functional
64523,functional
51876,functional
64206,functional
40156,functional
11872,functional
3052,functional
47166,functional
66688,functional
60450,functional
24481,functional
13121,functional
36713,functional
14534,functional
13557,functional
68825,functional
68824,functional
17896,functional
68642,functional
74004,functional
9707,functional
18118,functional
465,functional
46517,functional
48377,functional
65170,functional
28727,functional
10679,functional
56854,functional
15107,functional
25761,functional
33921,functional
33260,functional
47192,functional
34056,functional
6318,functional
42418,functional
39767,functional
53425,functional
64107,functional
73972,functional
33124,functional
33185,functional
19636,functional
69218,functional
69517,functional
36969,functional
56001,functional
45495,functional
7222,functional
16078,functional
26661,functional
71573,functional
13956,functional
69353,functional
18258,functional
2658,functional
61937,functional
32224,functional
69574,functional
61034,functional
30013,functional
63747,functional
10206,functional
31719,functional
70201,functional
67990,functional
30416,functional
23153,functional
17770,functional
617,functional
9838,functional
53337,functional
33699,functional
37313,functional
39029,functional
64890,functional
35966,functional
15567,functional
62313,functional
43553,functional
17137,functional
19529,functional
73100,functional
47402,functional
25614,functional
16233,functional
29886,functional
29218,functional
53523,functional
53012,functional
12052,functional
74070,functional
63885,functional
14009,functional
6964,functional
18644,functional
23927,functional
29561,functional
41068,functional
32196,functional
7725,functional
4409,functional
35379,functional
6172,functional
72357,functional
15674,functional
73377,functional
7675,functional
17564,functional
1189,functional
7317,functional
63326,functional
58817,functional
48790,functional
67993,functional
35139,functional
44715,functional
34100,functional
35138,functional
53152,functional
31887,functional
40182,functional
9730,functional
27021,functional
46716,functional
3183,functional
51871,functional
19965,functional
71871,functional
14989,functional
46526,functional
55921,functional
20433,functional
26855,functional
50928,functional
45490,functional
7447,functional
54727,functional
5122,functional
16290,functional
55663,functional
58034,functional
48787,functional
6484,functional
44063,functional
48477,functional
1364,functional
26695,functional
67507,functional
32365,functional
13242,functional
14387,functional
71172,functional
25955,functional
45254,functional
3715,functional
18071,functional
19841,functional
2574,functional
72101,functional
1251,functional
47070,functional
62939,functional
18987,functional
11901,functional
32494,functional
71166,functional
39641,functional
11149,functional
70329,functional
40239,functional
17113,functional
33142,functional
31872,functional
33456,functional
71692,functional
21755,functional
10592,functional
39606,functional
2907,functional
49985,functional
61386,functional
28891,functional
52588,functional
71787,functional
5185,functional
20969,functional
12721,functional
30626,functional
56969,functional
13849,functional
55983,functional
32716,functional
50298,functional
33225,functional
42247,functional
57796,functional
5224,functional
62808,functional
50072,functional
37679,functional
74016,functional
4364,functional
54219,functional
15307,functional
73060,functional
70041,functional
60206,functional
61012,functional
47421,functional
21719,functional
21401,functional
48661,functional
9403,functional
36849,functional
74093,functional
74145,functional
63955,functional
38008,functional
3391,functional
73510,functional
54552,functional
14344,functional
61261,functional
43676,functional
5757,functional
62805,functional
72276,functional
65026,functional
55813,functional
15286,functional
27103,functional
25477,functional
18614,functional
62789,functional
18838,functional
59357,functional
27685,functional
40990,functional
63859,functional
68603,functional
38668,functional
14266,functional
38458,functional
56941,functional
11839,functional
30052,functional
67839,functional
30557,functional
17814,functional
27509,functional
54783,functional
49096,functional
47341,functional
61802,functional
17459,functional
40234,functional
23678,functional
44640,functional
9683,functional
41641,functional
20706,functional
74174,functional
1883,functional
23072,functional
12799,functional
42197,functional
58472,functional
36051,functional
49831,functional
15218,functional
24611,functional
73025,functional
52938,functional
52889,functional
49743,functional
34012,functional
22529,functional
55133,functional
2406,functional
42583,functional
57205,functional
13511,functional
43505,functional
15525,functional
25035,functional
16560,functional
38307,functional
64575,functional
30493,functional
15839,functional
41581,functional
42425,functional
49982,functional
17499,functional
45350,functional
48259,functional
57350,functional
24825,functional
21329,functional
17144,functional
34745,functional
37910,functional
63333,functional
70494,functional
21750,functional
67130,functional
28716,functional
2618,functional
31878,functional
70366,functional
71422,functional
52831,functional
44449,functional
14980,functional
69485,functional
54244,functional
49731,functional
28416,functional
10336,functional
32752,functional
64398,functional
41949,functional
55486,functional
21421,functional
70516,functional
46390,functional
63377,functional
40528,functional
37688,functional
39790,functional
20295,functional
19495,functional
64587,functional
24920,functional
665,functional
3542,functional
53519,functional
15966,functional
33758,functional
31296,functional
40996,functional
49340,functional
30324,functional
27213,functional
60505,functional
59366,functional
71601,functional
62408,functional
56771,functional
36064,functional
62194,functional
58725,functional
69130,functional
67263,functional
38009,functional
71231,functional
1492,functional
43923,functional
33575,functional
10394,functional
17561,functional
7587,functional
9210,functional
29787,functional
71678,functional
14095,functional
44547,functional
25870,functional
49376,functional
16419,functional
52268,functional
60110,functional
6345,functional
57908,functional
65413,functional
24005,functional
30312,functional
5003,functional
28502,functional
7031,functional
62597,functional
72480,functional
21516,functional
1443,functional
1693,functional
69279,functional
59781,functional
23774,functional
14788,functional
67290,functional
31995,functional
20037,functional
25258,functional
19834,functional
63768,functional
29457,functional
19618,functional
69418,functional
64221,functional
63528,functional
18577,functional
35168,functional
29868,functional
49851,functional
73403,functional
64865,functional
69985,functional
9702,functional
18986,functional
67837,functional
61093,functional
8268,functional
23055,functional
2604,functional
59834,functional
33175,functional
17411,functional
41627,functional
34364,functional
57635,functional
23005,functional
42229,functional
74150,functional
70639,functional
35180,functional
63318,functional
19406,functional
15948,functional
57118,functional
71629,functional
38531,functional
62475,functional
41553,functional
16880,functional
63636,functional
71269,functional
63786,functional
48248,functional
69538,functional
52011,functional
64989,functional
4634,functional
45348,functional
66305,functional
20218,functional
4259,functional
1194,functional
42161,functional
32864,functional
70334,functional
36306,functional
15664,functional
60405,functional
19193,functional
42110,functional
52073,functional
35155,functional
28344,functional
50820,functional
65838,functional
65196,functional
15125,functional
45261,functional
9367,functional
32714,functional
52156,functional
24748,functional
30961,functional
12237,functional
51124,functional
8484,functional
73131,functional
16947,functional
24334,functional
27808,functional
14325,functional
31616,functional
18076,functional
57661,functional
28028,functional
25089,functional
60006,functional
66008,functional
58759,functional
13910,functional
57409,functional
72939,functional
38863,functional
31342,functional
51070,functional
42683,functional
62156,functional
15726,functional
73523,functional
59259,functional
72977,functional
14422,functional
278,functional
15077,functional
46912,functional
2938,functional
69706,functional
18695,functional
4142,functional
43564,functional
46669,functional
20023,functional
9062,functional
9754,functional
63608,functional
57030,functional
24121,functional
7073,functional
58131,functional
36099,functional
29190,functional
9004,functional
64926,functional
17529,functional
17648,functional
35878,functional
72617,functional
22226,functional
17828,functional
61414,functional
49175,functional
70423,functional
56161,functional
36877,functional
7945,functional
24470,functional
65352,functional
1465,functional
12092,functional
40584,functional
4809,functional
59389,functional
69829,functional
38019,functional
52200,functional
54141,functional
55250,functional
70298,functional
63603,functional
25148,functional
49374,functional
44534,functional
59051,functional
52160,functional
30581,functional
58561,functional
42948,functional
40686,functional
47903,functional
17053,functional
40764,functional
46043,functional
67022,functional
73036,functional
51258,functional
24677,functional
15533,functional
2991,functional
9089,functional
53642,functional
48064,functional
13753,functional
60342,functional
61748,functional
35807,functional
64407,functional
28986,functional
678,functional
55677,functional
64516,functional
12007,functional
52093,functional
45807,functional
25373,functional
44417,functional
4928,functional
70733,functional
5275,functional
11537,functional
9459,functional
64095,functional
56261,functional
42624,functional
1880,functional
67664,functional
1732,functional
4065,functional
54763,functional
30637,functional
61990,functional
13016,functional
29095,functional
71942,functional
10983,functional
22175,functional
38476,functional
11805,functional
20571,functional
67561,functional
52496,functional
48814,functional
24541,functional
35646,functional
25643,functional
18681,functional
46376,functional
15083,functional
70030,functional
61348,functional
27936,functional
39535,functional
25181,functional
37771,functional
41844,functional
21331,functional
28599,functional
62393,functional
32345,functional
47383,functional
67157,functional
41878,functional
30863,functional
52430,functional
51229,functional
47438,functional
62439,functional
63613,functional
46858,functional
44234,functional
33171,functional
35521,functional
3045,functional
25590,functional
634,functional
43451,functional
66054,functional
69562,functional
10168,functional
62304,functional
62679,functional
34765,functional
45467,functional
15335,functional
68462,functional
23829,functional
40295,functional
31837,functional
8259,functional
62344,functional
63492,functional
20408,functional
8018,functional
22590,functional
70877,functional
30487,functional
14997,functional
31486,functional
56145,functional
48138,functional
74235,functional
16385,functional
34714,functional
10380,functional
13843,functional
34792,functional
55326,functional
16889,functional
44152,functional
50849,functional
48518,functional
38573,functional
17495,functional
30265,functional
68749,functional
40221,functional
40697,functional
60784,functional
8143,functional
4576,functional
60435,functional
6509,functional
661,functional
1011,functional
52580,functional
10322,functional
46433,functional
62708,functional
45323,functional
47189,functional
25388,functional
48111,functional
41365,functional
4222,functional
57737,functional
68565,functional
62427,functional
805,functional
17603,functional
39142,functional
36909,functional
51947,functional
20225,functional
18593,functional
4456,functional
61090,functional
3329,functional
69019,functional
64435,functional
69452,functional
34736,functional
6674,functional
41637,functional
53239,functional
66758,functional
60271,functional
15105,functional
51531,functional
48579,functional
2957,functional
3934,functional
58812,functional
45203,functional
24584,functional
10011,functional
55424,functional
41654,functional
53339,functional
10082,functional
19987,functional
35235,functional
34673,functional
64610,functional
2299,functional
70397,functional
42769,functional
31812,functional
24654,functional
71626,functional
24127,functional
49210,functional
47630,functional
62136,functional
27340,functional
74225,functional
51776,functional
1701,functional
12732,functional
36210,functional
6716,functional
25680,functional
6398,functional
53777,functional
35673,functional
65276,functional
2892,functional
48644,functional
52428,functional
21426,functional
10995,functional
40015,functional
28069,functional
16980,functional
73654,functional
44292,functional
35223,functional
27286,functional
14498,functional
41166,functional
63938,functional
45101,functional
58894,functional
9710,functional
13703,functional
64552,functional
15327,functional
13897,functional
16941,functional
49917,functional
28627,functional
19714,functional
40773,functional
69027,functional
8684,functional
3702,functional
36687,functional
60786,functional
57241,functional
10642,functional
54992,functional
51252,functional
54106,functional
71259,functional
17443,functional
66567,functional
9636,functional
48524,functional
28408,functional
57975,functional
42678,functional
53799,functional
9404,functional
53811,functional
55045,functional
7224,functional
58392,functional
19470,functional
6698,functional
26364,functional
37856,functional
74158,functional
10817,functional
2926,functional
43583,functional
25959,functional
27503,functional
24758,functional
51022,functional
67622,functional
36109,functional
28687,functional
60285,functional
33784,functional
966,functional
43884,functional
25743,functional
33414,functional
17039,functional
54533,functional
53481,functional
50568,functional
66312,functional
28162,functional
50521,functional
20257,functional
43255,functional
36402,functional
62661,functional
52085,functional
23900,functional
63584,functional
74081,functional
69873,functional
7432,functional
56905,functional
26282,functional
33743,functional
8589,functional
15118,functional
22362,functional
41208,functional
26991,functional
63202,functional
73616,functional
70838,functional
68000,functional
51645,functional
65595,functional
28673,functional
22866,functional
67121,functional
2550,functional
23355,functional
54932,functional
61513,functional
74228,functional
8107,functional
841,functional
26296,functional
59332,functional
57428,functional
3377,functional
56660,functional
60340,functional
12198,functional
8444,functional
55963,functional
17094,functional
71594,functional
9655,functional
36365,functional
61516,functional
71653,functional
33115,functional
27579,functional
54441,functional
10518,functional
7343,functional
61213,functional
6775,functional
73658,functional
63568,functional
65602,functional
53576,functional
65971,functional
2236,functional
61758,functional
51672,functional
6428,functional
18951,functional
54274,functional
11349,functional
12446,functional
25645,functional
26554,functional
33726,functional
54354,functional
20462,functional
24990,functional
28386,functional
24994,functional
61144,functional
49490,functional
68730,functional
12918,functional
54147,functional
7102,functional
190,functional
69475,functional
3394,functional
33922,functional
71375,functional
73640,functional
2129,functional
74127,functional
61585,functional
60360,functional
28625,functional
34412,functional
15931,functional
51722,functional
33374,functional
49258,functional
46069,functional
65327,functional
655,functional
52105,functional
56237,functional
59602,functional
6230,functional
24695,functional
47203,functional
35770,functional
49030,functional
72371,functional
12463,functional
697,functional
31559,functional
44022,functional
69345,functional
27664,functional
48967,functional
67624,functional
3375,functional
40434,functional
27451,functional
12039,functional
47520,functional
27395,functional
22301,functional
3731,functional
30625,functional
16377,functional
49603,functional
51149,functional
37632,functional
23009,functional
71303,functional
28810,functional
31587,functional
31975,functional
43395,functional
38280,functional
55978,functional
52164,functional
66719,functional
34333,functional
34931,functional
31640,functional
39629,functional
54338,functional
20270,functional
42260,functional
4586,functional
31031,functional
28519,functional
45356,functional
9151,functional
17403,functional
31860,functional
31910,functional
60969,functional
1141,functional
8793,functional
43081,functional
19438,functional
60945,functional
19247,functional
64652,functional
43309,functional
6628,functional
67703,functional
1568,functional
19161,functional
17445,functional
13370,functional
23924,functional
15147,functional
34126,functional
38159,functional
31357,functional
46613,functional
57697,functional
24687,functional
33906,functional
31255,functional
49984,functional
73896,functional
54683,functional
72569,functional
6288,functional
4632,functional
5175,functional
19796,functional
55667,functional
59452,functional
25691,functional
60364,functional
25775,functional
10680,functional
53378,functional
20722,functional
52834,functional
7591,functional
41751,functional
50969,functional
48976,functional
15512,functional
73882,functional
67043,functional
4603,functional
65118,functional
52992,functional
60136,functional
17471,functional
70083,functional
43385,functional
66700,functional
25999,functional
33426,functional
24802,functional
16307,functional
25973,functional
58411,functional
44256,functional
23318,functional
6630,functional
34568,functional
15816,functional
43092,functional
38958,functional
16979,functional
47324,functional
9265,functional
7140,functional
21398,functional
13636,functional
25421,functional
44724,functional
29704,functional
26824,functional
19712,functional
58344,functional
45522,functional
40672,functional
29627,functional
60393,functional
56283,functional
51841,functional
34613,functional
28763,functional
14165,functional
23501,functional
12930,functional
5357,functional
50400,functional
46866,functional
15054,functional
4188,functional
59128,functional
26893,functional
28838,functional
50990,functional
14407,functional
10582,functional
23790,functional
34880,functional
5376,functional
72823,functional
23937,functional
71612,functional
1742,functional
25111,functional
22358,functional
60579,functional
17402,functional
24775,functional
71497,functional
69114,functional
40181,functional
44958,functional
51291,functional
71024,functional
27214,functional
10197,functional
53545,functional
11092,functional
49551,functional
17329,functional
14121,functional
68342,functional
23154,functional
6021,functional
55469,functional
33101,functional
71187,functional
48858,functional
2401,functional
8286,functional
50184,functional
440,functional
6253,functional
68597,functional
32943,functional
14795,functional
57431,functional
24694,functional
30467,functional
9662,functional
36814,functional
25030,functional
44650,functional
35773,functional
11448,functional
41522,functional
12038,functional
69595,functional
26305,functional
25368,functional
12473,functional
6506,functional
58636,functional
16027,functional
73187,functional
62101,functional
47053,functional
161,functional
19682,functional
942,functional
70788,functional
53209,functional
35717,functional
34141,functional
35688,functional
68437,functional
12801,functional
17901,functional
20005,functional
64917,functional
64620,functional
52818,functional
34764,functional
48679,functional
33485,functional
13575,functional
46419,functional
50791,functional
44990,functional
56678,functional
21053,functional
67264,functional
63487,functional
25654,functional
25748,functional
69287,functional
32486,functional
35084,functional
51275,functional
53242,functional
47634,functional
35686,functional
55310,functional
4020,functional
62185,functional
4431,functional
23101,functional
33787,functional
8226,functional
25460,functional
30779,functional
17987,functional
71199,functional
30,functional
66554,functional
23748,functional
29981,functional
1599,functional
30284,functional
15312,functional
69243,functional
6264,functional
12814,functional
12827,functional
24251,functional
48320,functional
29527,functional
29477,functional
35391,functional
30784,functional
6580,functional
28457,functional
35156,functional
30133,functional
19837,functional
39713,functional
29320,functional
53438,functional
57917,functional
27930,functional
70570,functional
43214,functional
65045,functional
41715,functional
48055,functional
34838,functional
10132,functional
22083,functional
20201,functional
33322,functional
49649,functional
64626,functional
14286,functional
38805,functional
49434,functional
44936,functional
48822,functional
73727,functional
29699,functional
5474,functional
26617,functional
61248,functional
44048,functional
34421,functional
11719,functional
24999,functional
47119,functional
41135,functional
60086,functional
15232,functional
7840,functional
73740,functional
66105,functional
21684,functional
67475,functional
35996,functional
36766,functional
35740,functional
42648,functional
47255,functional
51443,functional
30693,functional
27867,functional
54443,functional
1199,functional
9206,functional
49560,functional
17004,functional
35010,functional
24351,functional
21279,functional
37989,functional
40136,functional
45053,functional
25409,functional
16138,functional
14072,functional
57739,functional
5888,functional
31153,functional
22303,functional
73773,functional
66571,functional
57578,functional
61656,functional
42578,functional
4151,functional
56353,functional
54965,functional
72901,functional
11804,functional
67133,functional
48204,functional
47228,functional
55264,functional
29257,functional
49811,functional
17055,functional
61536,functional
40166,functional
49913,functional
3520,functional
40936,functional
44180,functional
52244,functional
46969,functional
61734,functional
59614,functional
61671,functional
44606,functional
63967,functional
42709,functional
51105,functional
7817,functional
33087,functional
53262,functional
63305,functional
2275,functional
21186,functional
67963,functional
37449,functional
65525,functional
25808,functional
35607,functional
21692,functional
62695,functional
7113,functional
46204,functional
72854,functional
29652,functional
7563,functional
68802,functional
71527,functional
29741,functional
24381,functional
49313,functional
62186,functional
58441,functional
71297,functional
40825,functional
17703,functional
48569,functional
17005,functional
61281,functional
55312,functional
25773,functional
71698,functional
931,functional
53685,functional
57791,functional
67051,functional
415,functional
7729,functional
28215,functional
824,functional
64621,functional
15236,functional
17931,functional
27233,functional
14916,functional
32986,functional
55335,functional
28238,functional
1851,functional
28372,functional
33659,functional
2146,functional
38624,functional
6316,functional
71679,functional
48447,functional
53154,functional
25213,functional
35896,functional
39336,functional
14373,functional
33777,functional
1139,functional
510,functional
48212,functional
43781,functional
70676,functional
37762,functional
7243,functional
33971,functional
9255,functional
12870,functional
25296,functional
37128,functional
12179,functional
47240,functional
33133,functional
21117,functional
38731,functional
18525,functional
20753,functional
38327,functional
59488,functional
7352,functional
53804,functional
49608,functional
50286,functional
53760,functional
31997,functional
57408,functional
230,functional
66287,functional
70859,functional
42151,functional
58921,functional
54927,functional
674,functional
28273,functional
42588,functional
11632,functional
3461,functional
11487,functional
3941,functional
61761,functional
57572,functional
49832,functional
43343,functional
4624,functional
10435,functional
16041,functional
19958,functional
38515,functional
29900,functional
2126,functional
47358,functional
57663,functional
21080,functional
67807,functional
4828,functional
27722,functional
16550,functional
71092,functional
45527,functional
45492,functional
29727,functional
63064,functional
22744,functional
36201,functional
59765,functional
57272,functional
4330,functional
53153,functional
18704,functional
56336,functional
48619,functional
70616,functional
68494,functional
48879,functional
1305,functional
32577,functional
12072,functional
73928,functional
19268,functional
18932,functional
52290,functional
25362,functional
54967,functional
54019,functional
44182,functional
32963,functional
52475,functional
6717,functional
56953,functional
15348,functional
2231,functional
53745,functional
12294,functional
26515,functional
38650,functional
26693,functional
29349,functional
46488,functional
24534,functional
48981,functional
16370,functional
347,functional
66227,functional
43688,functional
61810,functional
67481,functional
72664,functional
35842,functional
20371,functional
28233,functional
25985,functional
61214,functional
15434,functional
34573,functional
12111,functional
64781,functional
65942,functional
54251,functional
34095,functional
51294,functional
43506,functional
24143,functional
8608,functional
11479,functional
6004,functional
70412,functional
9374,functional
38824,functional
44289,functional
429,functional
73542,functional
13138,functional
26079,functional
40971,functional
30378,functional
69904,functional
20147,functional
51728,functional
46618,functional
34041,functional
53071,functional
9901,functional
35371,functional
35105,functional
55320,functional
34930,functional
35589,functional
7280,functional
49064,functional
31676,functional
12346,functional
51818,functional
53361,functional
65417,functional
32302,functional
21670,functional
38139,functional
3808,functional
27358,functional
49123,functional
46397,functional
57983,functional
2312,functional
63677,functional
34774,functional
4111,functional
60719,functional
7042,functional
5395,functional
38722,functional
58494,functional
10430,functional
43144,functional
68829,functional
67775,functional
13293,functional
21726,functional
59225,functional
24439,functional
4947,functional
53493,functional
40101,functional
54579,functional
18404,functional
37916,functional
10889,functional
10790,functional
58340,functional
70745,functional
27262,functional
8982,functional
